AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
CC2D1B	488.74	491.50	431.78	-59.72	-0.33	313.61	596.44	88.20	9	2	0	9
IL9	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
LPL	52.79	89.56	34.42	-55.14	0.00	20.00	156.95	38.90	10	1	0	10
TNFRSF1B	594.32	799.73	817.19	17.46	0.00	437.03	1325.56	237.78	5	6	0	5
PROS1	74.93	73.10	59.57	-13.53	-0.12	23.72	136.48	31.43	8	3	0	8
FSCN1	126.02	236.40	228.40	-8.01	0.00	43.23	396.18	103.54	6	5	0	6
SMAD2	1031.97	966.82	1024.31	57.49	0.12	795.27	1180.52	124.04	3	8	0	3
LTA4H	1324.88	697.01	778.17	81.16	0.12	470.09	1040.47	180.55	3	8	0	3
CCL2	3589.77	1511.58	1127.38	-384.20	-0.12	122.61	2512.24	818.71	8	3	0	8
NOX3	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ERCC_00092.1	1337.0	959.32	967.00	7.68	0.00	794.00	1091.00	93.83	5	6	0	5
CCL17	20.0	25.89	22.15	-3.74	0.00	20.00	35.86	4.86	9	2	0	9
ACTB	18073.15	25987.28	20396.94	-5590.34	0.00	1000.00	43316.68	11376.92	8	3	0	8
NR1H3	20.0	27.29	24.64	-2.66	-0.12	20.00	34.28	5.52	8	3	0	8
PDCD1	52.79	48.31	33.75	-14.55	-0.11	20.00	88.71	20.23	9	2	0	9
CD38	355.91	931.02	710.94	-220.08	-0.12	250.20	1801.29	478.90	8	3	0	8
RHOJ	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
SERPINE3	59.6	24.54	23.36	-1.18	0.00	20.00	33.18	4.58	7	4	0	7
ERCC_00076.1	11.0	7.67	7.82	0.15	0.00	4.00	11.00	1.95	5	5	1	5
TLR3	85.15	71.58	63.59	-7.99	0.00	29.00	136.48	32.66	7	4	0	7
BCL10	604.54	696.45	671.98	-24.46	-0.14	566.38	862.71	95.40	7	4	0	7
CDH11	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ISG15	257.14	973.99	532.78	-441.22	-0.22	95.87	1810.12	564.01	9	2	0	9
CD276	66.41	52.92	37.54	-15.38	-0.11	20.00	82.53	19.58	9	2	0	9
TLR5	61.31	29.27	26.11	-3.16	-0.12	20.00	39.15	6.98	8	3	0	8
INSIG1	1013.24	1832.87	1564.19	-268.68	-0.25	991.78	2904.30	610.60	8	3	0	8
CXCL11	20.0	48.92	46.97	-1.95	0.00	20.00	83.03	23.47	6	5	0	6
LTB	257.14	5059.84	1811.31	-3248.54	-0.20	160.72	9030.28	2517.04	10	1	0	10
TNFRSF8	20.0	52.17	33.44	-18.73	-0.30	20.00	75.06	14.82	10	1	0	10
IL12A	63.01	61.26	36.02	-25.25	-0.20	20.00	92.12	19.39	10	1	0	10
PDGFA	20.0	35.77	24.37	-11.40	-0.10	20.00	49.71	8.45	10	1	0	10
CD74	4396.95	3666.36	3112.21	-554.15	-0.33	1000.00	5214.42	834.59	9	2	0	9
ERCC_00035.1	206.0	174.38	176.09	1.71	0.00	140.00	228.00	23.69	5	6	0	5
OSM	20.0	54.83	35.19	-19.63	-0.11	20.00	99.64	25.47	9	2	0	9
CTSG	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
PSME2	1582.02	3037.67	2292.64	-745.03	0.00	921.22	5446.98	1529.92	8	3	0	8
HRAS	105.58	125.87	124.00	-1.87	0.00	80.28	163.78	25.32	6	5	0	6
ETS1	2343.23	2480.67	2451.20	-29.47	0.00	1000.00	3173.08	368.97	6	5	0	6
NFKB1	279.28	624.63	756.62	131.99	0.12	252.48	1270.28	311.25	3	8	0	3
ALAS1	119.2	75.33	71.84	-3.49	-0.14	52.63	102.36	14.37	7	4	0	7
SP4	487.04	468.81	433.06	-35.75	-0.25	305.92	582.10	81.89	8	3	0	8
PLAU	165.18	282.77	241.16	-41.62	0.00	65.74	539.81	161.31	7	4	0	7
RGS6	83.44	51.45	32.13	-19.32	-0.30	20.00	75.06	16.05	10	1	0	10
PTGER2	870.2	2982.05	1622.57	-1359.48	-0.20	595.87	4643.63	1096.68	10	1	0	10
STAT4	2261.49	2861.44	2643.73	-217.71	-0.11	1000.00	3416.09	308.62	9	2	0	9
IL18R1	674.36	825.67	840.44	14.78	0.00	483.09	1303.16	211.19	5	6	0	5
TRAF1	754.4	1587.84	2237.25	649.41	0.33	537.60	4657.04	1049.87	2	9	0	2
RNASE2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
FCGR1A	105.58	47.26	35.72	-11.54	0.00	20.00	75.19	22.77	8	3	0	8
ICOS	112.39	333.54	186.90	-146.64	-0.30	106.20	512.77	108.08	10	1	0	10
RAB3D	168.59	126.32	88.28	-38.04	-0.11	43.13	225.19	52.09	9	2	0	9
CD84	424.03	215.14	157.48	-57.66	-0.11	83.96	317.31	76.71	9	2	0	9
FUT4	112.39	122.78	114.09	-8.69	-0.12	82.64	150.95	19.66	8	3	0	8
MIF	550.05	2061.14	2135.69	74.55	0.00	472.75	3607.92	947.51	5	6	0	5
ADAMTS14	20.0	25.25	21.91	-3.34	0.00	20.00	32.29	4.12	9	2	0	9
CCL20	35.76	160.09	149.25	-10.84	0.00	20.00	463.77	135.96	6	5	0	6
NFATC2	2459.02	2120.67	1822.39	-298.27	-0.22	1000.00	2792.32	413.16	9	2	0	9
CBR1	189.02	156.04	123.04	-33.00	-0.22	66.36	226.96	45.53	9	2	0	9
AIF1	633.49	321.16	298.75	-22.41	0.00	20.00	913.67	286.59	6	5	0	6
CLDN1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ERCC1	160.08	159.07	168.56	9.48	0.14	92.12	214.78	38.67	4	7	0	4
STAT3	953.64	1723.03	1499.64	-223.40	0.00	984.97	2205.28	326.80	9	2	0	9
CCL22	347.4	1136.17	605.82	-530.35	-0.22	88.35	2487.01	707.54	9	2	0	9
VCAM1	20.0	51.49	44.58	-6.91	0.00	20.00	118.09	28.80	7	4	0	7
IRF1	1221.0	1279.67	1178.33	-101.34	0.00	685.80	2057.06	405.26	7	4	0	7
MMP8	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
DES	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
NAMPT	890.63	1229.13	1371.45	142.32	0.00	443.61	2184.96	554.95	4	7	0	4
PDGFB	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
HLA-DQB1	134.53	220.13	144.81	-75.32	-0.22	53.51	431.68	105.41	9	2	0	9
CCR7	298.01	299.49	267.41	-32.08	-0.14	120.30	463.14	124.72	7	4	0	7
JAK3	275.87	490.70	408.27	-82.43	-0.12	226.51	799.64	180.54	8	3	0	8
PELI1	265.66	646.03	429.35	-216.68	-0.30	281.39	910.87	172.49	10	1	0	10
CD1C	40.87	48.77	33.46	-15.31	0.00	20.00	81.89	19.19	9	2	0	9
PTPN14	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
IL21R	294.61	519.11	412.29	-106.82	-0.25	160.17	925.57	234.53	8	3	0	8
TIGIT	812.3	782.44	669.25	-113.18	-0.38	300.76	1227.54	262.88	8	3	0	8
FCF1	1631.4	1409.36	1316.28	-93.07	-0.38	999.12	1719.61	219.57	8	3	0	8
PDGFRA	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
SF3A3	335.48	412.20	428.60	16.40	0.25	360.73	476.56	37.50	3	8	0	3
LDLR	49.38	134.58	94.27	-40.31	0.00	20.00	240.08	80.39	8	3	0	8
CXCL16	202.65	124.18	129.13	4.95	0.14	87.92	156.95	20.54	4	7	0	4
IL15	103.88	91.35	81.93	-9.42	0.00	44.95	155.39	37.05	7	4	0	7
TBP	388.27	449.14	466.44	17.31	0.00	327.50	532.30	66.78	4	7	0	4
ADAMTS17	83.44	48.26	46.64	-1.62	0.00	20.68	88.71	20.79	6	5	0	6
MRC2	20.0	52.42	38.72	-13.70	0.00	20.00	104.67	28.48	8	3	0	8
TNC	20.0	21.53	20.28	-1.25	0.00	20.00	23.06	0.88	10	1	0	10
SELE	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
DDR2	20.0	31.52	22.90	-8.62	-0.10	20.00	42.05	6.19	10	1	0	10
SPTBN1	1181.83	826.14	855.60	29.46	0.00	247.98	1403.46	369.01	5	6	0	5
CYP1B1	880.41	386.27	418.83	32.56	0.00	160.55	696.03	140.94	4	7	0	4
LAPTM5	6925.8	5384.02	4967.32	-416.69	-0.14	1000.00	8671.14	1769.34	7	4	0	7
CYSLTR1	269.06	203.00	142.98	-60.03	-0.40	97.40	276.37	48.87	10	1	0	10
VAV2	73.23	57.90	49.63	-8.26	-0.25	20.00	87.92	19.41	8	3	0	8
SMARCD3	165.18	133.97	84.18	-49.79	-0.11	20.00	227.45	66.34	9	2	0	9
SERPINB9	1307.85	3310.27	2238.49	-1071.79	-0.40	961.48	4620.23	950.44	10	1	0	10
HIST2H2AA3	931.5	1018.13	1047.86	29.73	0.00	419.67	1637.15	386.12	5	6	0	5
TNFAIP8	451.28	745.86	681.36	-64.49	-0.25	360.91	968.93	160.82	8	3	0	8
KRBA1	20.0	24.62	21.03	-3.58	-0.10	20.00	29.00	2.61	10	1	0	10
TGFB1	1912.39	1837.21	1701.63	-135.58	-0.14	896.40	2583.67	555.98	7	4	0	7
NCF2	580.7	213.14	220.85	7.71	0.00	62.32	366.27	95.56	5	6	0	5
STK17A	3162.33	3649.76	3407.73	-242.03	0.00	1000.00	5100.62	933.36	7	4	0	7
COL15A1	20.0	24.47	21.83	-2.63	-0.11	20.00	30.45	3.35	9	2	0	9
TWISTNB	187.32	340.40	345.82	5.42	0.00	245.66	446.34	68.28	5	6	0	5
KCNAB1	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
TIMP3	56.2	49.62	26.02	-23.60	-0.10	20.00	78.47	16.68	10	1	0	10
CTTNBP2	91.96	60.53	34.68	-25.85	-0.30	20.00	92.12	20.49	10	1	0	10
STAT6	1157.99	995.33	895.71	-99.62	0.00	582.22	1276.62	217.60	8	3	0	8
TLK2	529.61	511.75	487.81	-23.94	0.00	353.80	652.26	95.18	7	4	0	7
SOCS1	187.32	1181.74	820.46	-361.28	0.00	102.36	2382.12	736.67	8	3	0	8
MAPK14	1280.6	1112.95	1129.62	16.66	0.00	840.98	1464.25	207.76	5	6	0	5
USP39	384.86	398.78	395.41	-3.37	0.00	337.27	450.71	41.21	6	5	0	6
CTNNB1	2338.12	2471.82	2392.71	-79.11	-0.14	1000.00	2973.39	310.08	7	4	0	7
SKIL	737.37	1476.56	1205.40	-271.16	-0.38	432.99	2297.02	607.96	8	3	0	8
HPGD	34.06	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
FGF2	20.0	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0	0	11	0
ZNF346	76.63	64.02	62.85	-1.17	0.00	45.42	81.89	13.55	6	5	0	6
FCGR2A	325.26	195.25	163.69	-31.57	-0.12	70.11	279.78	67.52	8	3	0	8
KIF20A	20.0	32.01	24.62	-7.40	0.00	20.00	52.78	9.83	9	2	0	9
CLEC9A	20.0	21.43	20.52	-0.91	0.00	20.00	23.26	1.12	9	2	0	9
ANGPT1	73.23	53.57	37.78	-15.78	-0.22	20.00	95.53	21.89	9	2	0	9
ADORA3	78.33	48.22	29.05	-19.17	-0.30	20.00	71.65	14.20	10	1	0	10
